# wavelength (microns), beta, x (microns), y (microns)
1.4672,10.4000,24984.0000,563.3514
1.4682,10.4000,24966.0000,563.5566
1.4691,10.4000,24948.0000,563.7636
1.4701,10.4000,24930.0000,563.9706
1.4711,10.4000,24912.0000,564.1794
1.4721,10.4000,24894.0000,564.3900
1.4730,10.4000,24876.0000,564.6024
1.4740,10.4000,24858.0000,564.8166
1.4750,10.4000,24840.0000,565.0326
1.4759,10.4000,24822.0000,565.2486
1.4769,10.4000,24804.0000,565.4664
1.4779,10.4000,24786.0000,565.6860
1.4788,10.4000,24768.0000,565.9056
1.4798,10.4000,24750.0000,566.1288
1.4808,10.4000,24732.0000,566.3520
1.4818,10.4000,24714.0000,566.5770
1.4827,10.4000,24696.0000,566.8038
1.4837,10.4000,24678.0000,567.0324
1.4847,10.4000,24660.0000,567.2610
1.4856,10.4000,24642.0000,567.4914
1.4866,10.4000,24624.0000,567.7236
1.4876,10.4000,24606.0000,567.9558
1.4885,10.4000,24588.0000,568.1916
1.4895,10.4000,24570.0000,568.4274
1.4905,10.4000,24552.0000,568.6650
1.4914,10.4000,24534.0000,568.9026
1.4924,10.4000,24516.0000,569.1438
1.4934,10.4000,24498.0000,569.3850
1.4944,10.4000,24480.0000,569.6280
1.4953,10.4000,24462.0000,569.8710
1.4963,10.4000,24444.0000,570.1176
1.4973,10.4000,24426.0000,570.3642
1.4982,10.4000,24408.0000,570.6126
1.4992,10.4000,24390.0000,570.8610
1.5002,10.4000,24372.0000,571.1112
1.5012,10.4000,24354.0000,571.3632
1.5021,10.4000,24336.0000,571.6170
1.5031,10.4000,24318.0000,571.8726
1.5041,10.4000,24300.0000,572.1282
1.5050,10.4000,24282.0000,572.3856
1.5060,10.4000,24264.0000,572.6430
1.5070,10.4000,24246.0000,572.9040
1.5079,10.4000,24228.0000,573.1650
1.5089,10.4000,24210.0000,573.4260
1.5099,10.4000,24192.0000,573.6906
1.5109,10.4000,24174.0000,573.9552
1.5118,10.4000,24156.0000,574.2216
1.5128,10.4000,24138.0000,574.4880
1.5138,10.4000,24120.0000,574.7580
1.5147,10.4000,24102.0000,575.0280
1.5157,10.4000,24084.0000,575.2980
1.5167,10.4000,24066.0000,575.5698
1.5176,10.4000,24048.0000,575.8434
1.5186,10.4000,24030.0000,576.1188
1.5196,10.4000,24012.0000,576.3942
1.5206,10.4000,23994.0000,576.6732
1.5215,10.4000,23976.0000,576.9504
1.5225,10.4000,23958.0000,577.2312
1.5235,10.4000,23940.0000,577.5120
1.5244,10.4000,23922.0000,577.7928
1.5254,10.4000,23904.0000,578.0773
1.5264,10.4000,23886.0000,578.3616
1.5273,10.4000,23868.0000,578.6478
1.5283,10.4000,23850.0000,578.9340
1.5293,10.4000,23832.0000,579.2220
1.5302,10.4000,23814.0000,579.5118
1.5312,10.4000,23796.0000,579.8016
1.5322,10.4000,23778.0000,580.0933
1.5332,10.4000,23760.0000,580.3866
1.5341,10.4000,23742.0000,580.6801
1.5351,10.4000,23724.0000,580.9752
1.5361,10.4000,23706.0000,581.2722
1.5370,10.4000,23688.0000,581.5692
1.5380,10.4000,23670.0000,581.8680
1.5390,10.4000,23652.0000,582.1686
1.5399,10.4000,23634.0000,582.4692
1.5409,10.4000,23616.0000,582.7715
1.5419,10.4000,23598.0000,583.0740
1.5429,10.4000,23580.0000,583.3782
1.5438,10.4000,23562.0000,583.6842
1.5448,10.4000,23544.0000,583.9920
1.5458,10.4000,23526.0000,584.2997
1.5467,10.4000,23508.0000,584.6076
1.5477,10.4000,23490.0000,584.9189
1.5487,10.4000,23472.0000,585.2286
1.5497,10.4000,23454.0000,585.5417
1.5506,10.4000,23436.0000,585.8550
1.5516,10.4000,23418.0000,586.1700
1.5526,10.4000,23400.0000,586.4850
1.5535,10.4000,23382.0000,586.8018
1.5545,10.4000,23364.0000,587.1186
1.5555,10.4000,23346.0000,587.4390
1.5564,10.4000,23328.0000,587.7576
1.5574,10.4000,23310.0000,588.0798
1.5584,10.4000,23292.0000,588.4002
1.5594,10.4000,23274.0000,588.7242
1.5603,10.4000,23256.0000,589.0482
1.5613,10.4000,23238.0000,589.3740
1.5623,10.4000,23220.0000,589.6998
1.5632,10.4000,23202.0000,590.0274
1.5642,10.4000,23184.0000,590.3568
1.5652,10.4000,23166.0000,590.6862
1.5661,10.4000,23148.0000,591.0174
1.5671,10.4000,23130.0000,591.3486
1.5681,10.4000,23112.0000,591.6816
1.5691,10.4000,23094.0000,592.0146
1.5700,10.4000,23076.0000,592.3494
1.5710,10.4000,23058.0000,592.6860
1.5720,10.4000,23040.0000,593.0226
1.5729,10.4000,23022.0000,593.3610
1.5739,10.4000,23004.0000,593.6994
1.5749,10.4000,22986.0000,594.0396
1.5758,10.4000,22968.0000,594.3817
1.5768,10.4000,22950.0000,594.7236
1.5778,10.4000,22932.0000,595.0656
1.5788,10.4000,22914.0000,595.4094
1.5797,10.4000,22896.0000,595.7550
1.5807,10.4000,22878.0000,596.1006
1.5817,10.4000,22860.0000,596.4480
1.5826,10.4000,22842.0000,596.7972
1.5836,10.4000,22824.0000,597.1464
1.5846,10.4000,22806.0000,597.4956
1.5855,10.4000,22788.0000,597.8466
1.5865,10.4000,22770.0000,598.1994
1.5875,10.4000,22752.0000,598.5522
1.5884,10.4000,22734.0000,598.9067
1.5894,10.4000,22716.0000,599.2614
1.5904,10.4000,22698.0000,599.6178
1.5914,10.4000,22680.0000,599.9742
1.5923,10.4000,22662.0000,600.3324
1.5933,10.4000,22644.0000,600.6906
1.5943,10.4000,22626.0000,601.0524
1.5952,10.4000,22608.0000,601.4124
1.5962,10.4000,22590.0000,601.7742
1.5972,10.4000,22572.0000,602.1378
1.5982,10.4000,22554.0000,602.5013
1.5991,10.4000,22536.0000,602.8668
1.6001,10.4000,22518.0000,603.2322
1.6011,10.4000,22500.0000,603.5976
1.6020,10.4000,22482.0000,603.9648
1.6030,10.4000,22464.0000,604.3338
1.6040,10.4000,22446.0000,604.7046
1.6049,10.4000,22428.0000,605.0736
1.6059,10.4000,22410.0000,605.4462
1.6069,10.4000,22392.0000,605.8170
1.6079,10.4000,22374.0000,606.1914
1.6088,10.4000,22356.0000,606.5658
1.6098,10.4000,22338.0000,606.9402
1.6108,10.4000,22320.0000,607.3164
1.6117,10.4000,22302.0000,607.6926
1.6127,10.4000,22284.0000,608.0706
1.6137,10.4000,22266.0000,608.4504
1.6146,10.4000,22248.0000,608.8302
1.6156,10.4000,22230.0000,609.2100
1.6166,10.4000,22212.0000,609.5916
1.6176,10.4000,22194.0000,609.9750
1.6185,10.4000,22176.0000,610.3566
1.6195,10.4000,22158.0000,610.7418
1.6205,10.4000,22140.0000,611.1270
1.6214,10.4000,22122.0000,611.5122
1.6224,10.4000,22104.0000,611.8992
1.6234,10.4000,22086.0000,612.2880
1.6243,10.4000,22068.0000,612.6750
1.6253,10.4000,22050.0000,613.0656
1.6263,10.4000,22032.0000,613.4562
1.6272,10.4000,22014.0000,613.8468
1.6282,10.4000,21996.0000,614.2392
1.6292,10.4000,21978.0000,614.6317
1.6302,10.4000,21960.0000,615.0258
1.6311,10.4000,21942.0000,615.4218
1.6321,10.4000,21924.0000,615.8160
1.6331,10.4000,21906.0000,616.2138
1.6340,10.4000,21888.0000,616.6098
1.6350,10.4000,21870.0000,617.0094
1.6360,10.4000,21852.0000,617.4072
1.6369,10.4000,21834.0000,617.8068
1.6379,10.4000,21816.0000,618.2083
1.6389,10.4000,21798.0000,618.6096
1.6399,10.4000,21780.0000,619.0128
1.6408,10.4000,21762.0000,619.4160
1.6418,10.4000,21744.0000,619.8192
1.6428,10.4000,21726.0000,620.2260
1.6437,10.4000,21708.0000,620.6310
1.6447,10.4000,21690.0000,621.0378
1.6457,10.4000,21672.0000,621.4446
1.6467,10.4000,21654.0000,621.8532
1.6476,10.4000,21636.0000,622.2635
1.6486,10.4000,21618.0000,622.6741
1.6496,10.4000,21600.0000,623.0844
1.6505,10.4000,21582.0000,623.4966
1.6515,10.4000,21564.0000,623.9088
1.6525,10.4000,21546.0000,624.3210
1.6534,10.4000,21528.0000,624.7368
1.6544,10.4000,21510.0000,625.1508
1.6554,10.4000,21492.0000,625.5666
1.6564,10.4000,21474.0000,625.9843
1.6573,10.4000,21456.0000,626.4019
1.6583,10.4000,21438.0000,626.8194
1.6593,10.4000,21420.0000,627.2388
1.6602,10.4000,21402.0000,627.6582
1.6612,10.4000,21384.0000,628.0794
1.6622,10.4000,21366.0000,628.5006
1.6631,10.4000,21348.0000,628.9218
1.6641,10.4000,21330.0000,629.3466
1.6651,10.4000,21312.0000,629.7695
1.6661,10.4000,21294.0000,630.1944
1.6670,10.4000,21276.0000,630.6192
1.6680,10.4000,21258.0000,631.0458
1.6690,10.4000,21240.0000,631.4724
1.6699,10.4000,21222.0000,631.9008
1.6709,10.4000,21204.0000,632.3292
1.6719,10.4000,21186.0000,632.7594
1.6728,10.4000,21168.0000,633.1896
1.6738,10.4000,21150.0000,633.6198
1.6748,10.4000,21132.0000,634.0518
1.6758,10.4000,21114.0000,634.4838
1.6767,10.4000,21096.0000,634.9176
1.6777,10.4000,21078.0000,635.3514
1.6787,10.4000,21060.0000,635.7870
1.6796,10.4000,21042.0000,636.2226
1.6806,10.4000,21024.0000,636.6582
1.6816,10.4000,21006.0000,637.0956
1.6825,10.4000,20988.0000,637.5330
1.6835,10.4000,20970.0000,637.9722
1.6845,10.4000,20952.0000,638.4114
1.6854,10.4000,20934.0000,638.8524
1.6864,10.4000,20916.0000,639.2916
1.6874,10.4000,20898.0000,639.7344
1.6884,10.4000,20880.0000,640.1772
1.6893,10.4000,20862.0000,640.6200
1.6903,10.4000,20844.0000,641.0628
1.6913,10.4000,20826.0000,641.5074
1.6922,10.4000,20808.0000,641.9538
1.6932,10.4000,20790.0000,642.4002
1.6942,10.4000,20772.0000,642.8466
1.6952,10.4000,20754.0000,643.2948
1.6961,10.4000,20736.0000,643.7430
1.6971,10.4000,20718.0000,644.1912
1.6981,10.4000,20700.0000,644.6412
1.6990,10.4000,20682.0000,645.0912
1.7000,10.4000,20664.0000,645.5430
1.7010,10.4000,20646.0000,645.9948
1.7019,10.4000,20628.0000,646.4484
1.7029,10.4000,20610.0000,646.9020
1.7039,10.4000,20592.0000,647.3556
1.7049,10.4000,20574.0000,647.8110
1.7058,10.4000,20556.0000,648.2664
1.7068,10.4000,20538.0000,648.7236
1.7078,10.4000,20520.0000,649.1790
1.7087,10.4000,20502.0000,649.6380
1.7097,10.4000,20484.0000,650.0970
1.7107,10.4000,20466.0000,650.5560
1.7116,10.4000,20448.0000,651.0150
1.7126,10.4000,20430.0000,651.4758
1.7136,10.4000,20412.0000,651.9384
1.7146,10.4000,20394.0000,652.3992
1.7155,10.4000,20376.0000,652.8618
1.7165,10.4000,20358.0000,653.3262
1.7175,10.4000,20340.0000,653.7906
1.7184,10.4000,20322.0000,654.2550
1.7194,10.4000,20304.0000,654.7212
1.7204,10.4000,20286.0000,655.1874
1.7213,10.4000,20268.0000,655.6536
1.7223,10.4000,20250.0000,656.1216
1.7233,10.4000,20232.0000,656.5896
1.7242,10.4000,20214.0000,657.0594
1.7252,10.4000,20196.0000,657.5292
1.7262,10.4000,20178.0000,657.9990
1.7272,10.4000,20160.0000,658.4706
1.7281,10.4000,20142.0000,658.9422
1.7291,10.4000,20124.0000,659.4156
1.7301,10.4000,20106.0000,659.8872
1.7310,10.4000,20088.0000,660.3624
1.7320,10.4000,20070.0000,660.8358
1.7330,10.4000,20052.0000,661.3110
1.7339,10.4000,20034.0000,661.7880
1.7349,10.4000,20016.0000,662.2650
1.7359,10.4000,19998.0000,662.7420
1.7369,10.4000,19980.0000,663.2190
1.7378,10.4000,19962.0000,663.6978
1.7388,10.4000,19944.0000,664.1784
1.7398,10.4000,19926.0000,664.6572
1.7407,10.4000,19908.0000,665.1378
1.7417,10.4000,19890.0000,665.6202
1.7427,10.4000,19872.0000,666.1008
1.7437,10.4000,19854.0000,666.5850
1.7446,10.4000,19836.0000,667.0674
1.7456,10.4000,19818.0000,667.5516
1.7466,10.4000,19800.0000,668.0358
1.7475,10.4000,19782.0000,668.5218
1.7485,10.4000,19764.0000,669.0078
1.7495,10.4000,19746.0000,669.4938
1.7504,10.4000,19728.0000,669.9816
1.7514,10.4000,19710.0000,670.4694
1.7524,10.4000,19692.0000,670.9590
1.7534,10.4000,19674.0000,671.4468
1.7543,10.4000,19656.0000,671.9364
1.7553,10.4000,19638.0000,672.4279
1.7563,10.4000,19620.0000,672.9192
1.7572,10.4000,19602.0000,673.4106
1.7582,10.4000,19584.0000,673.9038
1.7592,10.4000,19566.0000,674.3970
1.7601,10.4000,19548.0000,674.8902
1.7611,10.4000,19530.0000,675.3852
1.7621,10.4000,19512.0000,675.8802
1.7631,10.4000,19494.0000,676.3752
1.7640,10.4000,19476.0000,676.8720
1.7650,10.4000,19458.0000,677.3706
1.7660,10.4000,19440.0000,677.8674
1.7669,10.4000,19422.0000,678.3660
1.7679,10.4000,19404.0000,678.8646
1.7689,10.4000,19386.0000,679.3632
1.7698,10.4000,19368.0000,679.8636
1.7708,10.4000,19350.0000,680.3658
1.7718,10.4000,19332.0000,680.8662
1.7728,10.4000,19314.0000,681.3683
1.7737,10.4000,19296.0000,681.8706
1.7747,10.4000,19278.0000,682.3746
1.7757,10.4000,19260.0000,682.8785
1.7766,10.4000,19242.0000,683.3826
1.7776,10.4000,19224.0000,683.8884
1.7786,10.4000,19206.0000,684.3942
1.7795,10.4000,19188.0000,684.9019
1.7805,10.4000,19170.0000,685.4076
1.7815,10.4000,19152.0000,685.9152
1.7824,10.4000,19134.0000,686.4246
1.7834,10.4000,19116.0000,686.9340
1.7844,10.4000,19098.0000,687.4434
1.7854,10.4000,19080.0000,687.9528
1.7863,10.4000,19062.0000,688.4640
1.7873,10.4000,19044.0000,688.9752
1.7883,10.4000,19026.0000,689.4882
1.7892,10.4000,19008.0000,690.0012
1.7902,10.4000,18990.0000,690.5142
1.7912,10.4000,18972.0000,691.0272
1.7922,10.4000,18954.0000,691.5420
1.7931,10.4000,18936.0000,692.0568
1.7941,10.4000,18918.0000,692.5734
1.7951,10.4000,18900.0000,693.0900
1.7960,10.4000,18882.0000,693.6066
1.7970,10.4000,18864.0000,694.1250
1.7980,10.4000,18846.0000,694.6416
1.7989,10.4000,18828.0000,695.1619
1.7999,10.4000,18810.0000,695.6802
1.8009,10.4000,18792.0000,696.2004
1.8019,10.4000,18774.0000,696.7206
1.8028,10.4000,18756.0000,697.2426
1.8038,10.4000,18738.0000,697.7646
1.8048,10.4000,18720.0000,698.2866
1.8057,10.4000,18702.0000,698.8104
1.8067,10.4000,18684.0000,699.3342
1.8077,10.4000,18666.0000,699.8580
1.8086,10.4000,18648.0000,700.3818
1.8096,10.4000,18630.0000,700.9074
1.8106,10.4000,18612.0000,701.4330
1.8116,10.4000,18594.0000,701.9604
1.8125,10.4000,18576.0000,702.4878
1.8135,10.4000,18558.0000,703.0152
1.8145,10.4000,18540.0000,703.5444
1.8154,10.4000,18522.0000,704.0736
1.8164,10.4000,18504.0000,704.6028
1.8174,10.4000,18486.0000,705.1320
1.8183,10.4000,18468.0000,705.6630
1.8193,10.4000,18450.0000,706.1940
1.8203,10.4000,18432.0000,706.7268
1.8212,10.4000,18414.0000,707.2578
1.8222,10.4000,18396.0000,707.7924
1.8232,10.4000,18378.0000,708.3253
1.8242,10.4000,18360.0000,708.8598
1.8251,10.4000,18342.0000,709.3944
1.8261,10.4000,18324.0000,709.9290
1.8271,10.4000,18306.0000,710.4654
1.8280,10.4000,18288.0000,711.0018
1.8290,10.4000,18270.0000,711.5400
1.8300,10.4000,18252.0000,712.0764
1.8309,10.4000,18234.0000,712.6146
1.8319,10.4000,18216.0000,713.1546
1.8329,10.4000,18198.0000,713.6928
1.8339,10.4000,18180.0000,714.2346
1.8348,10.4000,18162.0000,714.7747
1.8358,10.4000,18144.0000,715.3146
1.8368,10.4000,18126.0000,715.8564
1.8377,10.4000,18108.0000,716.4000
1.8387,10.4000,18090.0000,716.9418
1.8397,10.4000,18072.0000,717.4854
1.8407,10.4000,18054.0000,718.0290
1.8416,10.4000,18036.0000,718.5744
1.8426,10.4000,18018.0000,719.1198
1.8436,10.4000,18000.0000,719.6652
1.8445,10.4000,17982.0000,720.2106
1.8455,10.4000,17964.0000,720.7578
1.8465,10.4000,17946.0000,721.3051
1.8474,10.4000,17928.0000,721.8540
1.8484,10.4000,17910.0000,722.4030
1.8494,10.4000,17892.0000,722.9520
1.8504,10.4000,17874.0000,723.5010
1.8513,10.4000,17856.0000,724.0500
1.8523,10.4000,17838.0000,724.6026
1.8533,10.4000,17820.0000,725.1534
1.8542,10.4000,17802.0000,725.7061
1.8552,10.4000,17784.0000,726.2568
1.8562,10.4000,17766.0000,726.8112
1.8571,10.4000,17748.0000,727.3638
1.8581,10.4000,17730.0000,727.9182
1.8591,10.4000,17712.0000,728.4726
1.8601,10.4000,17694.0000,729.0287
1.8610,10.4000,17676.0000,729.5833
1.8620,10.4000,17658.0000,730.1412
1.8630,10.4000,17640.0000,730.6974
1.8639,10.4000,17622.0000,731.2554
1.8649,10.4000,17604.0000,731.8134
1.8659,10.4000,17586.0000,732.3715
1.8668,10.4000,17568.0000,732.9312
1.8678,10.4000,17550.0000,733.4910
1.8688,10.4000,17532.0000,734.0508
1.8698,10.4000,17514.0000,734.6124
1.8707,10.4000,17496.0000,735.1722
1.8717,10.4000,17478.0000,735.7338
1.8727,10.4000,17460.0000,736.2972
1.8736,10.4000,17442.0000,736.8606
1.8746,10.4000,17424.0000,737.4240
1.8756,10.4000,17406.0000,737.9874
1.8765,10.4000,17388.0000,738.5526
1.8775,10.4000,17370.0000,739.1178
1.8785,10.4000,17352.0000,739.6830
1.8795,10.4000,17334.0000,740.2482
1.8804,10.4000,17316.0000,740.8152
1.8814,10.4000,17298.0000,741.3822
1.8824,10.4000,17280.0000,741.9510
1.8833,10.4000,17262.0000,742.5198
1.8843,10.4000,17244.0000,743.0886
1.8853,10.4000,17226.0000,743.6574
1.8862,10.4000,17208.0000,744.2280
1.8872,10.4000,17190.0000,744.7986
1.8882,10.4000,17172.0000,745.3692
1.8892,10.4000,17154.0000,745.9416
1.8901,10.4000,17136.0000,746.5140
1.8911,10.4000,17118.0000,747.0864
1.8921,10.4000,17100.0000,747.6588
1.8930,10.4000,17082.0000,748.2330
1.8940,10.4000,17064.0000,748.8072
1.8950,10.4000,17046.0000,749.3814
1.8959,10.4000,17028.0000,749.9574
1.8969,10.4000,17010.0000,750.5334
1.8979,10.4000,16992.0000,751.1094
1.8988,10.4000,16974.0000,751.6854
1.8998,10.4000,16956.0000,752.2632
1.9008,10.4000,16938.0000,752.8428
1.9018,10.4000,16920.0000,753.4206
1.9027,10.4000,16902.0000,754.0002
1.9037,10.4000,16884.0000,754.5798
1.9047,10.4000,16866.0000,755.1594
1.9056,10.4000,16848.0000,755.7408
1.9066,10.4000,16830.0000,756.3204
1.9076,10.4000,16812.0000,756.9018
1.9086,10.4000,16794.0000,757.4850
1.9095,10.4000,16776.0000,758.0682
1.9105,10.4000,16758.0000,758.6514
1.9115,10.4000,16740.0000,759.2346
1.9124,10.4000,16722.0000,759.8196
1.9134,10.4000,16704.0000,760.4046
1.9144,10.4000,16686.0000,760.9896
1.9153,10.4000,16668.0000,761.5746
1.9163,10.4000,16650.0000,762.1614
1.9173,10.4000,16632.0000,762.7482
1.9182,10.4000,16614.0000,763.3350
1.9192,10.4000,16596.0000,763.9236
1.9202,10.4000,16578.0000,764.5122
1.9212,10.4000,16560.0000,765.1008
1.9221,10.4000,16542.0000,765.6912
1.9231,10.4000,16524.0000,766.2798
1.9241,10.4000,16506.0000,766.8720
1.9250,10.4000,16488.0000,767.4624
1.9260,10.4000,16470.0000,768.0546
1.9270,10.4000,16452.0000,768.6450
1.9280,10.4000,16434.0000,769.2390
1.9289,10.4000,16416.0000,769.8312
1.9299,10.4000,16398.0000,770.4252
1.9309,10.4000,16380.0000,771.0192
1.9318,10.4000,16362.0000,771.6132
1.9328,10.4000,16344.0000,772.2090
1.9338,10.4000,16326.0000,772.8048
1.9347,10.4000,16308.0000,773.4006
1.9357,10.4000,16290.0000,773.9982
1.9367,10.4000,16272.0000,774.5958
1.9377,10.4000,16254.0000,775.1934
1.9386,10.4000,16236.0000,775.7910
1.9396,10.4000,16218.0000,776.3904
1.9406,10.4000,16200.0000,776.9898
1.9415,10.4000,16182.0000,777.5892
1.9425,10.4000,16164.0000,778.1886
1.9435,10.4000,16146.0000,778.7898
1.9444,10.4000,16128.0000,779.3910
1.9454,10.4000,16110.0000,779.9922
1.9464,10.4000,16092.0000,780.5952
1.9473,10.4000,16074.0000,781.1982
1.9483,10.4000,16056.0000,781.8012
1.9493,10.4000,16038.0000,782.4042
1.9503,10.4000,16020.0000,783.0090
1.9512,10.4000,16002.0000,783.6138
1.9522,10.4000,15984.0000,784.2186
1.9532,10.4000,15966.0000,784.8252
1.9541,10.4000,15948.0000,785.4318
1.9551,10.4000,15930.0000,786.0384
1.9561,10.4000,15912.0000,786.6450
1.9571,10.4000,15894.0000,787.2534
1.9580,10.4000,15876.0000,787.8618
1.9590,10.4000,15858.0000,788.4702
1.9600,10.4000,15840.0000,789.0786
1.9609,10.4000,15822.0000,789.6888
1.9619,10.4000,15804.0000,790.2990
1.9629,10.4000,15786.0000,790.9110
1.9638,10.4000,15768.0000,791.5212
1.9648,10.4000,15750.0000,792.1332
1.9658,10.4000,15732.0000,792.7452
1.9668,10.4000,15714.0000,793.3590
1.9677,10.4000,15696.0000,793.9710
1.9687,10.4000,15678.0000,794.5848
1.9697,10.4000,15660.0000,795.1986
1.9706,10.4000,15642.0000,795.8142
1.9716,10.4000,15624.0000,796.4298
1.9726,10.4000,15606.0000,797.0436
1.9735,10.4000,15588.0000,797.6610
1.9745,10.4000,15570.0000,798.2784
1.9755,10.4000,15552.0000,798.8940
1.9765,10.4000,15534.0000,799.5132
1.9774,10.4000,15516.0000,800.1306
1.9784,10.4000,15498.0000,800.7498
1.9794,10.4000,15480.0000,801.3690
1.9803,10.4000,15462.0000,801.9882
1.9813,10.4000,15444.0000,802.6074
1.9823,10.4000,15426.0000,803.2284
1.9832,10.4000,15408.0000,803.8494
1.9842,10.4000,15390.0000,804.4722
1.9852,10.4000,15372.0000,805.0933
1.9862,10.4000,15354.0000,805.7160
1.9871,10.4000,15336.0000,806.3388
1.9881,10.4000,15318.0000,806.9634
1.9891,10.4000,15300.0000,807.5862
1.9900,10.4000,15282.0000,808.2108
1.9910,10.4000,15264.0000,808.8354
1.9920,10.4000,15246.0000,809.4618
1.9929,10.4000,15228.0000,810.0881
1.9939,10.4000,15210.0000,810.7128
1.9949,10.4000,15192.0000,811.3410
1.9958,10.4000,15174.0000,811.9674
1.9968,10.4000,15156.0000,812.5956
1.9978,10.4000,15138.0000,813.2238
1.9988,10.4000,15120.0000,813.8520
1.9997,10.4000,15102.0000,814.4820
2.0007,10.4000,15084.0000,815.1120
2.0017,10.4000,15066.0000,815.7420
2.0026,10.4000,15048.0000,816.3720
2.0036,10.4000,15030.0000,817.0038
2.0046,10.4000,15012.0000,817.6356
2.0056,10.4000,14994.0000,818.2674
2.0065,10.4000,14976.0000,818.8992
2.0075,10.4000,14958.0000,819.5328
2.0085,10.4000,14940.0000,820.1664
2.0094,10.4000,14922.0000,820.8000
2.0104,10.4000,14904.0000,821.4354
2.0114,10.4000,14886.0000,822.0708
2.0123,10.4000,14868.0000,822.7062
2.0133,10.4000,14850.0000,823.3416
2.0143,10.4000,14832.0000,823.9788
2.0152,10.4000,14814.0000,824.6142
2.0162,10.4000,14796.0000,825.2532
2.0172,10.4000,14778.0000,825.8904
2.0182,10.4000,14760.0000,826.5276
2.0191,10.4000,14742.0000,827.1666
2.0201,10.4000,14724.0000,827.8056
2.0211,10.4000,14706.0000,828.4446
2.0220,10.4000,14688.0000,829.0854
2.0230,10.4000,14670.0000,829.7262
2.0240,10.4000,14652.0000,830.3670
2.0250,10.4000,14634.0000,831.0096
2.0259,10.4000,14616.0000,831.6504
2.0269,10.4000,14598.0000,832.2930
2.0279,10.4000,14580.0000,832.9356
2.0288,10.4000,14562.0000,833.5800
2.0298,10.4000,14544.0000,834.2226
2.0308,10.4000,14526.0000,834.8670
2.0317,10.4000,14508.0000,835.5114
2.0327,10.4000,14490.0000,836.1576
2.0337,10.4000,14472.0000,836.8038
2.0347,10.4000,14454.0000,837.4482
2.0356,10.4000,14436.0000,838.0963
2.0366,10.4000,14418.0000,838.7424
2.0376,10.4000,14400.0000,839.3904
2.0385,10.4000,14382.0000,840.0384
2.0395,10.4000,14364.0000,840.6864
2.0405,10.4000,14346.0000,841.3362
2.0414,10.4000,14328.0000,841.9860
2.0424,10.4000,14310.0000,842.6340
2.0434,10.4000,14292.0000,843.2856
2.0443,10.4000,14274.0000,843.9354
2.0453,10.4000,14256.0000,844.5870
2.0463,10.4000,14238.0000,845.2386
2.0473,10.4000,14220.0000,845.8902
2.0482,10.4000,14202.0000,846.5436
2.0492,10.4000,14184.0000,847.1970
2.0502,10.4000,14166.0000,847.8503
2.0511,10.4000,14148.0000,848.5038
2.0521,10.4000,14130.0000,849.1572
2.0531,10.4000,14112.0000,849.8124
2.0541,10.4000,14094.0000,850.4676
2.0550,10.4000,14076.0000,851.1228
2.0560,10.4000,14058.0000,851.7798
2.0570,10.4000,14040.0000,852.4368
2.0579,10.4000,14022.0000,853.0938
2.0589,10.4000,14004.0000,853.7508
2.0599,10.4000,13986.0000,854.4096
2.0608,10.4000,13968.0000,855.0666
2.0618,10.4000,13950.0000,855.7253
2.0628,10.4000,13932.0000,856.3860
2.0638,10.4000,13914.0000,857.0448
2.0647,10.4000,13896.0000,857.7054
2.0657,10.4000,13878.0000,858.3660
2.0667,10.4000,13860.0000,859.0266
2.0676,10.4000,13842.0000,859.6890
2.0686,10.4000,13824.0000,860.3496
2.0696,10.4000,13806.0000,861.0120
2.0705,10.4000,13788.0000,861.6744
2.0715,10.4000,13770.0000,862.3386
2.0725,10.4000,13752.0000,863.0028
2.0735,10.4000,13734.0000,863.6652
2.0744,10.4000,13716.0000,864.3312
2.0754,10.4000,13698.0000,864.9954
2.0764,10.4000,13680.0000,865.6614
2.0773,10.4000,13662.0000,866.3274
2.0783,10.4000,13644.0000,866.9934
2.0793,10.4000,13626.0000,867.6612
2.0802,10.4000,13608.0000,868.3271
2.0812,10.4000,13590.0000,868.9950
2.0822,10.4000,13572.0000,869.6628
2.0831,10.4000,13554.0000,870.3324
2.0841,10.4000,13536.0000,871.0002
2.0851,10.4000,13518.0000,871.6698
2.0861,10.4000,13500.0000,872.3394
2.0870,10.4000,13482.0000,873.0090
2.0880,10.4000,13464.0000,873.6804
2.0890,10.4000,13446.0000,874.3518
2.0899,10.4000,13428.0000,875.0232
2.0909,10.4000,13410.0000,875.6946
2.0919,10.4000,13392.0000,876.3678
2.0929,10.4000,13374.0000,877.0392
2.0938,10.4000,13356.0000,877.7142
2.0948,10.4000,13338.0000,878.3875
2.0958,10.4000,13320.0000,879.0624
2.0967,10.4000,13302.0000,879.7356
2.0977,10.4000,13284.0000,880.4106
2.0987,10.4000,13266.0000,881.0856
2.0996,10.4000,13248.0000,881.7625
2.1006,10.4000,13230.0000,882.4392
2.1016,10.4000,13212.0000,883.1142
2.1026,10.4000,13194.0000,883.7928
2.1035,10.4000,13176.0000,884.4714
2.1045,10.4000,13158.0000,885.1482
2.1055,10.4000,13140.0000,885.8268
2.1064,10.4000,13122.0000,886.5054
2.1074,10.4000,13104.0000,887.1840
2.1084,10.4000,13086.0000,887.8644
2.1093,10.4000,13068.0000,888.5430
2.1103,10.4000,13050.0000,889.2234
2.1113,10.4000,13032.0000,889.9037
